addr_full,city,brand,country,extras,lat,lon,opening_hours,name,phone,ref,postcode,state,website
Chilpancingo No.53 Colonia Buenavista Ampliación CP54955 Tultitlán Estado de Mexico,Tultitlán,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ampliacion Buenavista,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Miguel Hidalgo No.Lt 8 Mz 311 Colonia San Martín Tepetlixpan CP54763 Cuautitlán Tepetlixpan Estado de Mexico,Cuautitlán Izcalli,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Infonavit Izcalli,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Paseo Campeador No.1 Colonia Real del Cid CP55767 Tecamac Estado de Mexico,Tecamac,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Real Del Cid,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
E González y Pichardo No.2210 Colonia Ocho Cedros I CP50170 Toluca Estado de Mexico,Toluca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Lago del Oso,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Paseos del Alba No.240 Colonia Santiago Tepalcapa CP54743 Cuautitlán Izcalli Estado de Mexico,Cuautitlán Izcalli,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Joyas Del Alba,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. San Pablo No.10 Colonia San Pablo de las Salinas CP54930 Tultitlán Estado de Mexico,Tultitlán,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},San Pablo,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Alfredo del Mazo No.Mz 1212 Lt 9 Colonia Independencia CP56617 Valle de Chalco Solidaridad Estado de Mexico,Valle De Chalco Solidaridad,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Alfredo Del Mazo,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Texcoco No.616 Int Mz 4 Lt 2 Colonia Ampliación las Aguilas CP57950 Nezahualcóyotl Estado de Mexico,Nezahualcóyotl,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ampliación Las Aguilas,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Paseo de las Américas No.9Mz 92 Lote 1 Colonia Fraccionamiento Citara Cd Integral CP54696 Huehuetoca Estado de Mexico,Huehuetoca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Paseos de Europa,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Enrique Millan Cejudo No.263 Local 13 Colonia Unidad San Rafael 1A Sección CP55719 Coacalco de Berriozabal Estado de Mexico,Coacalco De Berriozábal,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Eje 8,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Tejocotes  No.KM 2 S/N Colonia  CP50940 Cuatitlan Izcalli Estado de Mexico,Cuautitlán Izcalli,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},San Martín Obispo,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Ignacio López Rayón No.Manzana 17 Lote 4 int 253 Colonia Las Américas Sección II CP55301 Ecatepec de Morelos Estado de Mexico,Ecatepec De Morelos,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Américas Independencia,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Avenida Sor Juana Inés de la Cruz No.283 Colonia Evolucion CP57700 Nezahualcóyotl Estado de Mexico,Nezahualcóyotl,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Sor Juana inés de la Cruz,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Dirección Avenida 1 No.No 1 Mza 24 Lote 1  Colonia  Prof. Cristobal Higuera. CP52940 Atizapán de Zaragoza Estado de Mexico,Atizapán de Zaragoza,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Av. Uno,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Benito Juárez No.24 Colonia San Lucas Patoni CP54001  Tlalnepantla De Baz Estado de Mexico,Tlalnepantla De Baz,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},San Lucas Patoni,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Avenida Camino a Cuautzingo No.5 Mza 2 Lote 1 CPS Colonia Conjunto Urbano Los Alamos I San Gregorio Cuautzingo CP56640 Chalco Estado de Mexico,Chalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Alamos Chalco,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Volcán Nevado de Toluca No.8 Manzana 29 Lote 64 Colonia Conjunto Urbano Colinas del Sol CP50900 Almoloya de Juárez Estado de Mexico,Almoloya de Juárez,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Colinas del Sol,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Circuito Villas De Zumpango No.2 Colonia Villas De Zumpango CP55616 Zumpango Estado de Mexico,Zumpango,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villas Norte Zumpango,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Carretera federal Mexico - Cuautla   No.Km 42.5 Colonia San Gregorio Cuautzingo CP56640 Chalco de Covarrubias Estado de Mexico,Chalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Cedis Chalco,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Soledad  No.Local 6 Colonia Tecamac de Felipe Villanueva CP55740 Tecamac Estado de Mexico,Tecamac,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},San Agustin Tecamac,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Hidalgo No.S/N (manzana 15 lote 54) Colonia Barrio Tlatilco CP54770  Teoloyucan Estado de Mexico,Teoloyucan,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Teoloyucan Centro,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Paseo de la Manzana No.S/N Colonia Santa Teresa III CP54680 Huehuetoca Estado de Mexico,Huehuetoca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Paseo de la Manzana,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Jardines  No.309 Colonia Fraccionamiento los Heroes Tecamac CP55764 Tizayuca Estado de Mexico,Tecamac,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Boulevard Jardines,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calz. Luis Moya No.107 Colonia Cinco Señores CP98089 Zacatecas Zacatecas,Zacatecas,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Zacatecas,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Universidad No.112 Colonia Progreso CP98066 Zacatecas Zacatecas,Zacatecas,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Avenida Universidad,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Carretera Sauceda de la Borda No.299 Colonia Ejido Villa de Guadalupe CP98612 Guadalupe Zacatecas,Guadalupe,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Salida A Sauceda De La Borda,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. República de Honduras No.1 Colonia Las Américas CP99030 Fresnillo Zacatecas,Fresnillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Enrique Estrada ,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Plateros No.417 Colonia Centro CP99000 Fresnillo Zacatecas,Fresnillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Fresnillo,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calzada garcía salinas No.S/N Colonia Centro CP98600 Guadalupe Zacatecas,Guadalupe,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Garcia Salinas,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Villas de Guadalupe No.S/N Colonia Villas de Guadalupe CP98612 Guadalupe Zacatecas,Guadalupe,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villas de Guadalupe,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
5 de Mayo  No.51 Colonia Centro CP99900 Nochistlan de Mejia Zacatecas,Nochistlán De Mejia,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Mi Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Nochistlan De Mejia  ,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Cervantes Corona  No.41 Colonia Centro  CP98710 Ojo Caliente  Zacatecas,Ojo Caliente,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Mi Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ojo Caliente,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Sevilla s/n No. Mz 120 Lt.1 Colonia Citara CP54696 Huhuetoca Estado de Mexico,Huhuetoca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Paseos de Asia,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Toltecas No.NO. 2INT. MZ. 18 LT. 1B Colonia El Dorado Huehuetoca CP54681 Huhuetoca Estado de Mexico,Huhuetoca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Dorado,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Alvaro Obregón No.101 Colonia Conjunto Urbano Cd de Cuatro Vientos CP56531 Ixtapaluca Estado de Mexico,Ixtapaluca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Vientos Ixtapaluca,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
José Ma. Morelos No.736 Colonia San Sebastián CP50150 Toluca Estado de Mexico,Toluca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Toluca Avenida Morelos,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. De las Naciones Unidas No.100 Colonia Paseos de San Juan CP55634 Zumpango Estado de Mexico,Zumpango,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Nuevo Paseo De Zumpango,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. de Los Reyes No.156 Mz 77 H Lt 13 Colonia Los Reyes Ixtacala CP54090 Tlalnepantla de Baz Estado de Mexico,Tlalnepantla De Baz,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Indeco,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Paseo Santa Ana No.No 1 Mz.16 Lt 57 Colonia Santa Teresa VII CP54694 Huhuetoca Estado de Mexico,Huhuetoca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Santa Teresa,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Carretera San Bartolo Cuautlalpan 125 Carretera San Bartolo Cuautlalpan  Mispero Conjunto Urbano San Bartolo C.P 55630 Estado de Mexico,Zumpango,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Los Olivos,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
La joya  n0. 3 avenida Benito Juarez Norte Av Jose Ma Morelos Norte Calimaya CP 52200 Calimaya,Calimaya,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Las Joyas Calimaya,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Gonzalez Ortega No.33 Colonia Centro CP99300 Jerez de Garcia Salinas Zacatecas,Jerez,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Mi Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Jerez,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Maestros Ilustres  No.3 Colonia Centro CP98400 Rio Grande Zacatecas,Río Grande,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Mi Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Rio Grande,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Viola No.8 Colonia La Urbaneja CP99100 Sombrerete Zacatecas,Sombrerete,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Mi Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Sombrerete,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Altamirano  No.127 Colonia Centro CP98300 Juan Aldama  Zacatecas,Juan Aldama,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Mi Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Juan Aldama,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Prol. De calle Juarez No.1824 Colonia La Y Griega  CP99600 Jalpa Zacatecas,Jalpa,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Mi Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Jalpa,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Alvaro Obregon No.101 Colonia Veracruz  CP99700 Tlaltenango  Zacatecas,Tlaltenango De Sanchez Roman,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Mi Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Tlaltenango De Sanchez Roman,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Pascual Santoyo No.74 Colonia Lindavista CP99500 Villanueva Zacatecas,Villanueva,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Mi Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villanueva,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calle 5 de Mayo No.313 Colonia Centro  CP98500 Calera  Zacatecas,Calera De Victor Rosales,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Mi Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Calera Centro,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Miguel Auza  No.201 Colonia Acevedo  CP98832 Loreto  Zacatecas,Loreto,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Mi Bodega Aurrera', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Loreto,,,,Zacatecas,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Paseo Castilla  29Int. Mz. 1 Lote 1 Paseo De Castilla Privada Adria Conjunto Urbano Real Verona CP 55767 Tecamac Edo De Mexico,Tecamac Edo De Mexico,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Real Verona,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
